Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta4.P11,theta4.P12,theta4.P13,theta4.P14,theta4.P15,theta4.P16,theta4.P17,theta4.P18,theta4.P19,theta4.P20,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,theta5.P11,theta5.P12,theta5.P13,theta5.P14,theta5.P15,theta5.P16,theta5.P17,theta5.P18,theta5.P19,theta5.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
70,20,5,3,0.3166796194787709,0.509618096283301,0.49184823042906617,0.3571926658383094,0.5144702919525574,0.5285953614450241,0.12494050580644134,0.09234027827857841,0.2623462039261628,0.32685593128627277,0.5194349862083055,0.6016489385667174,0.5232128143047444,0.2393477830322645,0.4403351048881824,0.48965957746691474,0.17351580840760394,0.05568067892300166,0.10520995993787816,0.174491680369366,0.9052631578947369,1.0,0.9526315789473684,0.7631578947368421,0.8578947368421053,0.8105263157894737,0.38421052631578945,0.2894736842105263,0.43157894736842106,0.4789473684210527,0.6684210526315789,0.7157894736842105,0.6210526315789474,0.33684210526315794,0.5263157894736842,0.5736842105263158,0.24210526315789474,0.1,0.1473684210526316,0.19473684210526315,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.33434833629406585,-4.490757065371403,1.0439966445941131,0.9919065757200227,0.8950855442724662,0.982256304450157,1.0005713675696575
71,20,5,3,0.504606345313269,0.4444930581014413,0.5456851306187529,0.48768974279263455,0.44554507687075035,0.5629811406159471,0.4245485164462341,0.11040099011103433,0.4025957168908913,0.08808703465765388,0.39169183451763845,0.3616418208043118,0.08162461874902041,0.05400069633567939,0.24531393786705993,0.5488833223939775,0.40881211109107507,0.37385721183258674,0.06397875185365386,0.12947038285891124,1.0,0.9052631578947369,0.9526315789473684,0.8105263157894737,0.7631578947368421,0.8578947368421053,0.7157894736842105,0.38421052631578945,0.6684210526315789,0.2894736842105263,0.5736842105263158,0.5263157894736842,0.24210526315789474,0.19473684210526315,0.33684210526315794,0.6210526315789474,0.4789473684210527,0.43157894736842106,0.1,0.1473684210526316,0.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.40886512989933294,-4.793640655100439,1.919355983426186,1.9731490712344733,1.959856907890639,1.8892948781845071,1.7864813111643656
72,20,5,3,0.3699471674612227,0.3981600215641191,0.200529564748958,0.5779541330250637,0.29999344488989527,0.40451403804441993,0.5483133250093669,0.27497118282057736,0.614508617856966,0.09452855804566954,0.08634588080285707,0.32631738436455243,0.2067239010744543,0.3047524640777612,0.25931254122301606,0.45443587936900187,0.5049768960799331,0.041935342776085405,0.13196854996780605,0.03989316065533827,0.9526315789473684,0.9052631578947369,0.6684210526315789,1.0,0.7157894736842105,0.7631578947368421,0.8578947368421053,0.5263157894736842,0.8105263157894737,0.2894736842105263,0.24210526315789474,0.4789473684210527,0.33684210526315794,0.43157894736842106,0.38421052631578945,0.5736842105263158,0.6210526315789474,0.1473684210526316,0.19473684210526315,0.1,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.13453747682312653,-4.427287200042587,1.3414780476920785,1.3847252790654272,1.6118975929532169,1.3213272608609647,1.2483711763100132
73,20,5,3,0.25561445188337184,0.34883253809962,0.49833626990284685,0.21450377902092133,0.5502545063885341,0.22675294893262277,0.22573496756427502,0.4772525402414558,0.6274108187028027,0.08768465098984807,0.186944657332565,0.2452570179459816,0.08905660592706574,0.6338192862751583,0.547070990102859,0.22900317920701985,0.08876710636343095,0.4843501615302363,0.037222571614167504,0.08983719229357025,1.0,0.8105263157894737,0.9052631578947369,0.6210526315789474,0.9526315789473684,0.5263157894736842,0.4789473684210527,0.7157894736842105,0.8578947368421053,0.2894736842105263,0.38421052631578945,0.43157894736842106,0.24210526315789474,0.7631578947368421,0.6684210526315789,0.33684210526315794,0.19473684210526315,0.5736842105263158,0.1,0.1473684210526316,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,-0.07656898742148752,-5.289403642141169,2.069254508274162,1.8820863792649125,1.7131670395338243,1.8137300555611267,1.9107479463788888
74,20,5,3,0.2640811028870028,0.4355612662793532,0.3412636662650158,0.29840722421657917,0.44795955893444006,0.3156900386279334,0.47938060099707736,0.07602519745059078,0.34799084454557666,0.3186530979801899,0.09199732128246743,0.4492661935398887,0.06049374347954878,0.2516593707995256,0.6362806017507827,0.027079799528673495,0.5956751748511318,0.31603230624448225,0.13902347924446273,0.3849021805013905,0.9526315789473684,1.0,0.9052631578947369,0.8578947368421053,0.8105263157894737,0.6210526315789474,0.7631578947368421,0.2894736842105263,0.5263157894736842,0.4789473684210527,0.24210526315789474,0.5736842105263158,0.1473684210526316,0.33684210526315794,0.7157894736842105,0.1,0.6684210526315789,0.38421052631578945,0.19473684210526315,0.43157894736842106,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.15485280270530657,-4.96363735596653,1.5714821161003059,1.7070090582500257,1.83820603958557,1.5472576233670519,1.7111934335353391
75,20,5,3,0.3645043277081864,0.34604908524281164,0.34071343264878184,0.17839173549278753,0.4713869897437804,0.19796416796761512,0.386976431202593,0.15259400329626555,0.7894894534986504,0.6965224472883431,0.46833505732416336,0.6667278632878201,0.4334191760751857,0.11992247863145658,0.31970666559228694,0.050982666997972936,0.2648792241833759,0.13225134511083803,0.22790447559990828,0.055805444092093516,0.9526315789473684,0.7631578947368421,0.7157894736842105,0.5263157894736842,0.8105263157894737,0.4789473684210527,0.6210526315789474,0.38421052631578945,1.0,0.9052631578947369,0.6684210526315789,0.8578947368421053,0.5736842105263158,0.24210526315789474,0.43157894736842106,0.1473684210526316,0.33684210526315794,0.19473684210526315,0.2894736842105263,0.1,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.7037492464393761,-5.375574978451265,1.8354161865070653,1.7992654709402656,1.8357023173956615,1.8409524972268023,1.8482925581231548
76,20,5,3,0.3115191999863538,0.3062030594967303,0.2312459986266001,0.3115289963889357,0.5862876054235988,0.2201638366358591,0.15285055884040633,0.36955777421833436,0.6073532995086114,0.3155879006679096,0.6110191325558816,0.09023933921948929,0.08921371211268184,0.28884777696485203,0.1965134228276205,0.0676531633634363,0.5624246026329194,0.30916671826549225,0.09461909407087746,0.0676955933087763,1.0,0.9052631578947369,0.7631578947368421,0.7157894736842105,0.9526315789473684,0.5736842105263158,0.4789473684210527,0.6210526315789474,0.8578947368421053,0.5263157894736842,0.8105263157894737,0.2894736842105263,0.24210526315789474,0.43157894736842106,0.33684210526315794,0.19473684210526315,0.6684210526315789,0.38421052631578945,0.1473684210526316,0.1,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.1323450217735565,-5.076092978047455,1.3997575256972028,1.3854582207391115,1.4859179074751567,1.3300355130410106,1.3790648458451116
77,20,5,3,0.32329693902984125,0.29854072062962533,0.21885182847979484,0.35193326717317575,0.5091120827063425,0.14825818051758577,0.2711735448635702,0.21802934534148366,0.5488954589943903,0.22980809404713007,0.8209170848164032,0.3266641091667562,0.0816303619731135,0.13029344872359008,0.17858261163391898,0.527092949209212,0.06982262036285851,0.2601702314204392,0.0466346911856445,0.33218154951007484,0.9052631578947369,0.8578947368421053,0.7157894736842105,0.8105263157894737,0.9526315789473684,0.5736842105263158,0.6684210526315789,0.5263157894736842,0.7631578947368421,0.43157894736842106,1.0,0.4789473684210527,0.19473684210526315,0.24210526315789474,0.2894736842105263,0.6210526315789474,0.1473684210526316,0.33684210526315794,0.1,0.38421052631578945,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.32817828424328543,-5.033862103432057,1.2690208161289227,1.456471308467408,1.4396026867999574,1.3927933866316895,1.5079819366121237
78,20,5,3,0.3060778198055626,0.2592145853624019,0.21272272164100303,0.40806455212708226,0.2753516655318676,0.11231042964668514,0.6949466207613961,0.6129859155476738,0.07802446251865403,0.1356942559845597,0.07485867813495958,0.3688458065603015,0.7156907630204495,0.2623066294337165,0.36351108185707065,0.0504355730022574,0.47896447178871715,0.11341681397685226,0.6830428384622557,0.027056646903450915,0.9526315789473684,0.7157894736842105,0.6684210526315789,0.8105263157894737,0.6210526315789474,0.43157894736842106,1.0,0.9052631578947369,0.2894736842105263,0.33684210526315794,0.24210526315789474,0.5263157894736842,0.8578947368421053,0.38421052631578945,0.4789473684210527,0.1473684210526316,0.5736842105263158,0.19473684210526315,0.7631578947368421,0.1,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.022432357958176136,-4.351286021368259,1.2762554960522678,1.2005123998500051,1.123714031550227,1.1113480891934884,1.1627679104050204
79,20,5,3,0.24078162957364702,0.34739085500905786,0.19098380454575936,0.47368379069999267,0.38513620584456965,0.25413986092536284,0.22169838410833187,0.1971083868077853,0.4035386301192316,0.12675922718605445,0.5162639208293078,0.06720799318975176,0.6380112493927788,0.2752021054115735,0.7372651580585595,0.0831556496700635,0.19395730075569084,0.3162931058693618,0.05434246899348068,0.1301077055741244,0.9526315789473684,1.0,0.6684210526315789,0.9052631578947369,0.7631578947368421,0.5736842105263158,0.5263157894736842,0.4789473684210527,0.6210526315789474,0.33684210526315794,0.7157894736842105,0.24210526315789474,0.8105263157894737,0.43157894736842106,0.8578947368421053,0.19473684210526315,0.2894736842105263,0.38421052631578945,0.1,0.1473684210526316,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.22129025209693554,-4.586238154519456,1.2768509084846325,1.2396307590984073,1.279812872640845,1.2840204245111009,1.3213427364219026
80,20,5,3,0.2583910827203305,0.260731530296631,0.2036486959270173,0.1684884743963857,0.32223292821167726,0.42882421663382453,0.16531557914688844,0.2264873535855731,0.6195779130672832,0.2019681207201831,0.08904031726412648,0.066816470585876,0.11444142340030355,0.5553289331820834,0.27876148466813044,0.5204347051101448,0.3151180532046128,0.13490564893385443,0.061807664238501925,0.12779497630767234,1.0,0.9052631578947369,0.8105263157894737,0.6210526315789474,0.7631578947368421,0.8578947368421053,0.5263157894736842,0.5736842105263158,0.9526315789473684,0.4789473684210527,0.33684210526315794,0.24210526315789474,0.2894736842105263,0.7157894736842105,0.43157894736842106,0.6684210526315789,0.38421052631578945,0.19473684210526315,0.1,0.1473684210526316,1.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.3554432074671199,-5.108568401740993,1.3031574552634162,1.7485037619254986,1.4080493668988607,1.6522550772750089,1.4274391367806252
81,20,5,3,0.4156674820864923,0.34751168182929115,0.3619911241375922,0.17202048595143882,0.5344437882226898,0.3566107361746735,0.18105008686368496,0.3255420749366193,0.6657718899948966,0.1604710817876306,0.372535718142282,0.18813787489886888,0.1466192495566819,0.1035774892894124,0.09385289612952956,0.6179065140079252,0.06370560272382703,0.7274806123934858,0.05261510461244874,0.24845470024622035,1.0,0.9052631578947369,0.7631578947368421,0.5263157894736842,0.8578947368421053,0.6684210526315789,0.4789473684210527,0.6210526315789474,0.9526315789473684,0.43157894736842106,0.5736842105263158,0.38421052631578945,0.33684210526315794,0.24210526315789474,0.19473684210526315,0.7157894736842105,0.1473684210526316,0.8105263157894737,0.1,0.2894736842105263,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,-0.04412675828729044,-4.751291939860806,1.1523345772122866,1.1708199990931782,1.3853072613617257,1.2914647189726756,1.3435131390513013
82,20,5,3,0.24656138406272254,0.4595325274534314,0.42369247986221503,0.34999591377893013,0.30535086151315705,0.24249519674529402,0.20013726719864755,0.274979175136597,0.08891502211761831,0.25280438457080295,0.39854960292599056,0.5550205472304183,0.24113149413976964,0.3791035384171841,0.06268523218860032,0.2084090918064027,0.12164839347470707,0.34522830459335385,0.20670719133342844,0.08653078975170164,0.9052631578947369,1.0,0.9526315789473684,0.8578947368421053,0.8105263157894737,0.7157894736842105,0.6684210526315789,0.5736842105263158,0.33684210526315794,0.4789473684210527,0.6210526315789474,0.7631578947368421,0.43157894736842106,0.5263157894736842,0.1473684210526316,0.2894736842105263,0.19473684210526315,0.38421052631578945,0.24210526315789474,0.1,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.45110307423673013,-3.759504726656214,0.8745759395072202,0.9276120299156531,0.8737847987467829,0.9056182239683412,0.9155893623478406
83,20,5,3,0.3399687203641384,0.3371753956181126,0.26718716932752246,0.44678691392509434,0.6718145556804409,0.42911173913761164,0.4771951406409426,0.57903251839771,0.08013843485439179,0.6980139296853228,0.3192142256002469,0.18785851605158907,0.40280455666055603,0.07224176294159787,0.31956600441405936,0.2824102936851368,0.7228014240314901,0.20540823938822195,0.06922998253948316,0.027186845700389026,1.0,0.9526315789473684,0.5736842105263158,0.7157894736842105,0.9052631578947369,0.6210526315789474,0.6684210526315789,0.7631578947368421,0.24210526315789474,0.8578947368421053,0.4789473684210527,0.33684210526315794,0.5263157894736842,0.19473684210526315,0.43157894736842106,0.38421052631578945,0.8105263157894737,0.2894736842105263,0.1473684210526316,0.1,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.6703530031916795,-5.212455898343077,1.753577947786201,1.8184174037329937,1.9286126679922369,1.6922046859347724,1.5924144595988938
84,20,5,3,0.24609808257883892,0.4887814128215524,0.25260876190499865,0.39476771260166066,0.17442935469049475,0.32363547545742694,0.4746115824445718,0.19025273793686437,0.3104088629643399,0.3588284193270239,0.7527381888569458,0.05991953017804735,0.8235145959309318,0.12693911749363992,0.1757177308351885,0.5695286709659882,0.3374258246024347,0.05377938525093582,0.2907485343197487,0.12291906578725803,0.8105263157894737,1.0,0.7157894736842105,0.8578947368421053,0.5736842105263158,0.6210526315789474,0.7631578947368421,0.43157894736842106,0.4789473684210527,0.5263157894736842,0.9052631578947369,0.19473684210526315,0.9526315789473684,0.24210526315789474,0.2894736842105263,0.6684210526315789,0.38421052631578945,0.1,0.33684210526315794,0.1473684210526316,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.11519269980875678,-4.877661483285011,1.8360868436222386,1.5866173580120375,1.486676909705024,1.6101201045200295,1.6119995324420309
