Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,eta0,eta1,eta2,eta3,eta4,eta5
87,10,5,3,0.34357740158424244,0.18639280173919515,0.500347911538171,0.19487816950689352,0.48803992595012924,0.4021947913045386,0.2137814290265706,0.13700666730115577,0.34682007998019726,0.08982856847191421,0.9,0.7000000000000001,1.0,0.6,0.8,0.5,0.30000000000000004,0.2,0.4,0.1,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.21669615834347813,0.2633782607471583,0.3010446424190944,0.20888032870787115,0.2106990401355553,0.2218985911842485,0.40739852561011963,0.3231485024099129,0.3408108797744772,0.28171948342953723,2.135391420274032,3.2875667039338343,3.313351309513037,3.646054859139632,3.290866485860727,4.317750846041406,4.003564930100685,2.1674736114578677,3.9779921099649123,3.8950274986986777,1.1637280420394531,1.1637280420394531,1.1637280420394531,1.1637280420394531,1.1637280420394531,1.1637280420394531,1,1,1,1,1,1
88,10,5,3,0.35579163714507545,0.291578755553046,0.2462618088465055,0.8358653687554056,0.3709336433647662,0.49419534616517635,0.11197239246307765,0.3459481407618132,0.2630343885560807,0.07792989787312729,0.9,0.8,0.7000000000000001,1.0,0.5,0.6,0.2,0.4,0.30000000000000004,0.1,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.26102462907444846,0.4200424966977305,0.3871768740135775,0.2358449807452984,0.4354479127644115,0.3529353106815514,0.3254436574477468,0.25400875540798823,0.32627783316160464,0.3109825065115627,3.1201398180513165,4.898526036723414,4.323727422569172,2.1396450973880254,3.921805484128497,4.516040160890166,3.1168544703590895,2.4240839140971904,4.9834888590460915,4.705042747743091,1.8052720071795094,1.8052720071795094,1.8052720071795094,1.8052720071795094,1.8052720071795094,1.8052720071795094,1,1,1,1,1,1
89,10,5,3,0.18439894490638165,0.6413940900967027,0.599201987026893,0.12154746145927231,0.4499980953539033,0.05025040715924636,0.8065397488942544,0.4199824469545096,0.3407006821254195,0.06354519796497353,0.7000000000000001,1.0,0.8,0.30000000000000004,0.6,0.2,0.9,0.5,0.4,0.1,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.2275268072296349,0.2932459212219442,0.3326697950384412,0.23345232783290343,0.3968422936325233,0.4969486884726171,0.30937970107834817,0.4311900493632852,0.4992698960054061,0.3892563457193947,3.6783673007627042,2.0517537853732275,2.45808428889088,3.151636934539303,3.393921175794802,2.4211250641050173,4.936663592085816,4.764677406390864,4.77466303318095,4.227342364909449,1.954949451656975,1.954949451656975,1.954949451656975,1.954949451656975,1.954949451656975,1.954949451656975,1,1,1,1,1,1
90,10,5,3,0.28853645392113614,0.4318878707377846,0.4497663976734938,0.08612401940148734,0.19386279287090047,0.05513489239708447,0.6568718525222402,0.4737479175341707,0.38786328994724,0.08718353889541562,1.0,0.9,0.7000000000000001,0.30000000000000004,0.4,0.2,0.8,0.6,0.5,0.1,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.4664206382533902,0.4794744654847301,0.2531324369246913,0.38627330765325074,0.23765294435615908,0.3731541807851837,0.20823466369255006,0.24908249443508867,0.26435144124379006,0.2145669941040414,4.94668027269922,2.6424856659121594,3.685287492099056,3.091301466898235,2.4784280867836026,4.257433540042387,2.8851963936501255,2.9308019736601008,3.0330828428405163,4.4660395678371385,1.072636849522675,1.072636849522675,1.072636849522675,1.072636849522675,1.072636849522675,1.072636849522675,1,1,1,1,1,1
91,10,5,3,0.3024794176576188,0.17978140497032852,0.6037222772325559,0.45424902045834964,0.1670048158026397,0.774035622843036,0.2845984271041191,0.15697187132562485,0.10362692142315161,0.07054799776799581,0.8,0.6,0.9,0.7000000000000001,0.4,1.0,0.5,0.30000000000000004,0.2,0.1,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.25815063457842446,0.43726156480219835,0.47953065166805176,0.4776489121462151,0.3003893155435363,0.27785230682950374,0.3789160045522355,0.357552295609023,0.3707667677282491,0.204071176154873,3.934354938278144,3.334650934749164,2.637903139552724,3.2171763406347225,4.7753494180612925,3.295914445490781,4.87590559925278,4.149390157281379,3.7603231612282824,3.7259230481494345,1.4519619901979748,1.4519619901979748,1.4519619901979748,1.4519619901979748,1.4519619901979748,1.4519619901979748,1,1,1,1,1,1
92,10,5,3,0.22681906697797882,0.4613598131109534,0.2049550251327773,0.15281707852151533,0.14968670812442342,0.34803500078746946,0.7525061357080624,0.1860946630900985,0.14876311398869163,0.08509537661947528,0.8,1.0,0.7000000000000001,0.6,0.4,0.5,0.9,0.30000000000000004,0.2,0.1,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.2407409092059531,0.31098398372706104,0.29712265433489504,0.3505845362992972,0.3917558880565857,0.2743200975190909,0.33605794177513426,0.46444299769762415,0.33509965135424885,0.44204949637500734,4.210424859684369,4.55325983186493,4.044648094401598,2.477332030591675,4.507979560316549,3.3210945633280766,4.759172914947681,3.360893229318469,2.0913775787158597,4.0615746600633695,1.09340443540363,1.09340443540363,1.09340443540363,1.09340443540363,1.09340443540363,1.09340443540363,1,1,1,1,1,1
93,10,5,3,0.3717549769383638,0.18814639521308696,0.39487715838764753,0.5032378940262427,0.10852686135741291,0.43077822127398535,0.793633221689673,0.1319362452473009,0.23946838715049634,0.06837606550051804,1.0,0.5,0.7000000000000001,0.8,0.4,0.6,0.9,0.2,0.30000000000000004,0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.2968247310340866,0.4091141957553115,0.4978287511728634,0.4146778219040116,0.3802892470910447,0.3718341220367476,0.40573124952771317,0.41364095136147017,0.3686326271759206,0.4144812331087492,4.396151303312921,3.0834259910852744,3.079549425688363,2.1869269459627723,4.210601267589885,3.1895441992244242,3.3434624401926127,3.494123646986446,4.942142261440104,3.952523504747202,1.666300487319487,1.666300487319487,1.666300487319487,1.666300487319487,1.666300487319487,1.666300487319487,1,1,1,1,1,1
94,10,5,3,0.35847602219150243,0.2593668070392865,0.4670440242710739,0.7031067462405782,0.21859970584372457,0.6358127354576273,0.07655321551839896,0.4208336094789838,0.04873764928721881,0.2586491637685241,1.0,0.6,0.7000000000000001,0.9,0.4,0.8,0.2,0.5,0.1,0.30000000000000004,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.3648067390773414,0.3599512200257319,0.4960369720894803,0.22755792899519112,0.24695797590524773,0.21341190486439593,0.20848470984221412,0.21247392549950794,0.496711743698886,0.26582232057870836,3.1143683582244908,3.6096152324551114,3.8031466133423875,3.733932483943355,2.0263702698028787,4.48533740441926,3.0002340049672505,2.4786970867954223,3.1092374394297475,3.052926464472576,1.5235499078340273,1.5235499078340273,1.5235499078340273,1.5235499078340273,1.5235499078340273,1.5235499078340273,1,1,1,1,1,1
95,10,5,3,0.22897243984066296,0.4973848369783691,0.09161843891088306,0.7989904780274877,0.442854515055224,0.27236082988257043,0.6006543538316642,0.4028370228213868,0.16776801481358417,0.08007094097652066,0.8,0.9,0.30000000000000004,1.0,0.6,0.4,0.7000000000000001,0.5,0.2,0.1,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.41036294342379764,0.22559052679124625,0.4923080542529899,0.2410948061934969,0.3696524269834486,0.36965121492475994,0.26452854873998244,0.20380602980721374,0.4922576274045407,0.4234950144470726,3.0493783307537834,2.985647225544746,3.3042576411199094,4.8572597041697545,3.371298014413089,4.420840284804332,2.6907692531546514,3.122677453174499,3.5105779367746277,4.061533743376944,1.9893385129503098,1.9893385129503098,1.9893385129503098,1.9893385129503098,1.9893385129503098,1.9893385129503098,1,1,1,1,1,1
96,10,5,3,0.42454993973409516,0.6515178403957974,0.16277023730881124,0.278813628315538,0.5279301577366718,0.43736660247261633,0.15784445152868834,0.10692761488984254,0.11000461762517698,0.0880713356143016,0.9,1.0,0.5,0.6,0.8,0.7000000000000001,0.4,0.30000000000000004,0.2,0.1,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.25502562085489033,0.3539774031513079,0.455516262767122,0.43570552255527456,0.24569829257722398,0.46226853470928014,0.21052025609570574,0.38900043927016026,0.30435567265465296,0.44199947286980656,4.307564396959865,2.448043345084136,3.7749854285613864,3.829610934306393,3.428229804481153,2.5769409904438736,3.041161478538902,2.9014301669521245,2.8100094505614215,4.162257753419768,1.1616723514938425,1.1616723514938425,1.1616723514938425,1.1616723514938425,1.1616723514938425,1.1616723514938425,1,1,1,1,1,1
97,10,5,3,0.33640835116567047,0.5542635701766863,0.2001030975411256,0.4971048188572203,0.2536072091837567,0.08553684910644815,0.25414917312120705,0.6142869194555355,0.1347629680949951,0.08278463254032356,0.9,1.0,0.6,0.8,0.5,0.30000000000000004,0.4,0.7000000000000001,0.2,0.1,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.47054830209275395,0.329720039880967,0.35462805504726014,0.2844814775702242,0.3497713061635338,0.4159045118357818,0.23490450406103192,0.34217357921642044,0.2575182017815326,0.42533049160908376,3.2498452046515114,2.9703579882458566,2.780329657745789,4.197359789847258,3.0303112878199876,3.864195828449437,2.2775492631377254,3.7316907713961456,3.0563564532888035,3.0135506356408626,1.1590016460925963,1.1590016460925963,1.1590016460925963,1.1590016460925963,1.1590016460925963,1.1590016460925963,1,1,1,1,1,1
98,10,5,3,0.5663685404369478,0.20591668276479058,0.7155123163355,0.1165694535503255,0.42961739281203043,0.5483857517983537,0.06363408155198882,0.28647815532275717,0.6921438838855409,0.036623216365590086,1.0,0.5,0.9,0.30000000000000004,0.6,0.7000000000000001,0.2,0.4,0.8,0.1,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.23834872993393183,0.2955780599781831,0.4673009639640362,0.48207101920290146,0.4220548956511966,0.4169742988963353,0.4298817773918826,0.277955986410392,0.4560968001436502,0.478221070513102,4.250695380484803,4.870558117565624,4.6740610817295645,3.6119023949315956,3.6879094953969136,3.6770024383292776,3.2265916637053804,3.498871342350527,4.131565113780884,2.491661660537855,1.690044176835101,1.690044176835101,1.690044176835101,1.690044176835101,1.690044176835101,1.690044176835101,1,1,1,1,1,1
99,10,5,3,0.3444063173279731,0.21483365328905818,0.1655510037390172,0.10430878914704977,0.7051795957953485,0.5076912247231693,0.1706878650543833,0.6279885340800301,0.14977242915697128,0.07875672289433024,0.9,0.6,0.5,0.4,1.0,0.8,0.30000000000000004,0.7000000000000001,0.2,0.1,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.2416746236282695,0.4510275767975282,0.4777623992853207,0.25639528207870477,0.2416404988553607,0.2087041850187501,0.22032047886639541,0.34879415662730573,0.46738451353469174,0.29024201503815455,4.711528945262636,4.347648139935465,2.558707535929811,2.6268927430088413,2.790077629058674,2.660088432619193,4.770102849059217,4.399562964787724,3.251275202542888,3.535992714704331,1.198476444294877,1.198476444294877,1.198476444294877,1.198476444294877,1.198476444294877,1.198476444294877,1,1,1,1,1,1
