Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta4.P11,theta4.P12,theta4.P13,theta4.P14,theta4.P15,theta4.P16,theta4.P17,theta4.P18,theta4.P19,theta4.P20,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,theta5.P11,theta5.P12,theta5.P13,theta5.P14,theta5.P15,theta5.P16,theta5.P17,theta5.P18,theta5.P19,theta5.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
70,20,5,3,0.23354773390182815,0.4573256788974819,0.26982305690257524,0.18189618664111207,0.7249372659651456,0.2589490532404579,0.07300355089561542,0.5961527745915615,0.4555890339407097,0.22144141088474725,0.5267730079084593,0.15250389367460696,0.8221832594243843,0.22109418348501608,0.32304728429400503,0.7161413218055903,0.06352574965746582,0.44709529840489404,0.14788470735561646,0.08899901654627614,0.8578947368421053,0.9052631578947369,0.7157894736842105,0.5736842105263158,1.0,0.4789473684210527,0.24210526315789474,0.7631578947368421,0.6210526315789474,0.38421052631578945,0.6684210526315789,0.2894736842105263,0.9526315789473684,0.33684210526315794,0.43157894736842106,0.8105263157894737,0.1473684210526316,0.5263157894736842,0.19473684210526315,0.1,1.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.5674398407630339,-3.331262111853463,1.7207059987357736,1.8829166476129837,1.9057969939368933,1.999977556715254,1.757244583572515
71,20,5,3,0.4202228045357851,0.4067901597147125,0.1884688536431472,0.46097881802676166,0.343259173219059,0.1279886606227585,0.46226764106846846,0.34592616623557154,0.4452931389346657,0.13524807501151162,0.3648321276022174,0.7970345336803761,0.7512587620963236,0.2432621267399509,0.13412551815201978,0.3876549266160211,0.08274830951445412,0.2372214647381523,0.05582495950266513,0.15295777081825018,1.0,0.8578947368421053,0.5736842105263158,0.8105263157894737,0.6684210526315789,0.43157894736842106,0.7631578947368421,0.6210526315789474,0.7157894736842105,0.33684210526315794,0.5263157894736842,0.9526315789473684,0.9052631578947369,0.38421052631578945,0.24210526315789474,0.4789473684210527,0.1473684210526316,0.2894736842105263,0.1,0.19473684210526315,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,-0.5093084736118499,-4.38114630953422,1.7661123114909612,1.808329368573386,1.7746605335751524,1.6309509619051963,1.7251584870015937
72,20,5,3,0.2884388301478584,0.4141986430112762,0.252024306299947,0.521820552746542,0.3028960630259867,0.1561639932269494,0.59366495941501,0.5234625533818896,0.15738485504834232,0.2539174924849226,0.45424669854000016,0.13604712852168846,0.4212868950420387,0.681384030501295,0.06594599293315337,0.1865891875767764,0.4466159294454011,0.09299926304503243,0.05196861455325792,0.19628841735608377,0.9052631578947369,1.0,0.7157894736842105,0.9526315789473684,0.6210526315789474,0.43157894736842106,0.8578947368421053,0.7631578947368421,0.38421052631578945,0.4789473684210527,0.6684210526315789,0.33684210526315794,0.5736842105263158,0.8105263157894737,0.19473684210526315,0.2894736842105263,0.5263157894736842,0.1473684210526316,0.1,0.24210526315789474,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,1.0,-1.016547761900309,-4.1093347446514406,1.906327329461905,1.9766388069595757,1.9657840242886178,2.154482648041619,1.9225477942193752
73,20,5,3,0.3392771520014898,0.43594099729886115,0.22086276411468975,0.19345644526057526,0.4943195627891936,0.18143849942592472,0.2655784944454954,0.15511741273675222,0.119575713306322,0.08783276621764771,0.6538368470777105,0.6188861990424148,0.07143900564418901,0.2328575659267459,0.15964764779740495,0.5565414108527347,0.12058300900749272,0.46141499237176997,0.03618879034216424,0.09910090509159729,0.9052631578947369,1.0,0.7631578947368421,0.7157894736842105,0.9526315789473684,0.5736842105263158,0.6210526315789474,0.4789473684210527,0.43157894736842106,0.33684210526315794,0.8578947368421053,0.8105263157894737,0.24210526315789474,0.38421052631578945,0.2894736842105263,0.6684210526315789,0.19473684210526315,0.5263157894736842,0.1,0.1473684210526316,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,-0.0643060928246668,-3.382363769890128,1.647134202317219,1.8183826799203477,1.5522641046365337,1.823149462956086,1.951207287562206
74,20,5,3,0.179928626416628,0.5605814887629639,0.4056419111524411,0.501976342338647,0.20232049742524094,0.19342476716513668,0.16807675016978285,0.6632910912234021,0.3999228617221936,0.11430222205297025,0.12670942054236653,0.22874084531183206,0.6285275086129783,0.7403435674054264,0.08119421178887684,0.32409018723532146,0.04357941776763463,0.6161380273569774,0.033120060063501905,0.20832334954851478,0.6210526315789474,1.0,0.8105263157894737,0.9052631578947369,0.5736842105263158,0.5263157894736842,0.4789473684210527,0.9526315789473684,0.6684210526315789,0.33684210526315794,0.2894736842105263,0.38421052631578945,0.7631578947368421,0.8578947368421053,0.19473684210526315,0.43157894736842106,0.1473684210526316,0.7157894736842105,0.1,0.24210526315789474,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.5,-0.3272732852832405,-3.688070517666992,1.8055256933614379,1.648052487149648,1.7529754521550953,1.5951430413828496,1.7175891756290018
75,20,5,3,0.3573397722276971,0.4701197577346803,0.157696311856115,0.3478605923897496,0.18051629495128618,0.13599345430863996,0.570299742948789,0.4975056445358203,0.31154361320259344,0.5084680005458779,0.17953832706231657,0.4708966715847978,0.6650307010014305,0.07632463309284387,0.17962365757881565,0.3529248052162442,0.028610005222300408,0.08306621888462724,0.1337673930397768,0.2565003658359816,0.9526315789473684,1.0,0.6210526315789474,0.7631578947368421,0.5736842105263158,0.4789473684210527,0.9052631578947369,0.8105263157894737,0.5263157894736842,0.7157894736842105,0.38421052631578945,0.6684210526315789,0.8578947368421053,0.24210526315789474,0.33684210526315794,0.43157894736842106,0.1,0.1473684210526316,0.19473684210526315,0.2894736842105263,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.23182263975174444,-3.3680316786500333,1.2279311529914896,1.1007028459027268,1.048430946269317,1.132978210177308,0.9611284135603219
76,20,5,3,0.44946605565614095,0.20866718393199013,0.4079942232861684,0.32443505978272774,0.44024334745786753,0.6025868644522087,0.22832647320236554,0.35397871192983504,0.17915741983245403,0.5837640577632726,0.2782452396078138,0.38379867701572523,0.058764725413394586,0.4895463682658161,0.1771631770026455,0.24215037258119215,0.16759744307868935,0.03163721886377202,0.08340566905082941,0.3288544779950761,1.0,0.7157894736842105,0.9052631578947369,0.7631578947368421,0.8578947368421053,0.9526315789473684,0.5736842105263158,0.6684210526315789,0.4789473684210527,0.8105263157894737,0.43157894736842106,0.5263157894736842,0.19473684210526315,0.6210526315789474,0.2894736842105263,0.33684210526315794,0.24210526315789474,0.1,0.1473684210526316,0.38421052631578945,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.280475271253976,-3.6305407792440727,1.8949912135830749,2.040574988461854,1.8776540643857789,1.8675172084353904,1.9249905125806015
77,20,5,3,0.23925360221195935,0.3897895050419332,0.1892110133357492,0.4297512788493306,0.38423110270773864,0.1514543546322209,0.34886158175769255,0.1147081076247819,0.5015195096025806,0.22238936498723494,0.3764301101570301,0.6176914692560572,0.34126920304666175,0.07389363851912417,0.26852121017022507,0.09092434121887606,0.05465794301285343,0.26955419272238307,0.2444473352454049,0.0580701317593573,0.9052631578947369,1.0,0.7157894736842105,0.9526315789473684,0.8578947368421053,0.5736842105263158,0.6684210526315789,0.43157894736842106,0.7631578947368421,0.4789473684210527,0.6210526315789474,0.8105263157894737,0.5263157894736842,0.24210526315789474,0.38421052631578945,0.19473684210526315,0.1473684210526316,0.33684210526315794,0.2894736842105263,0.1,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.8976979177564566,-3.1509353314245856,1.7850406561822303,1.853345094282754,1.8372758693442308,1.6249561585476078,1.7122972700100072
78,20,5,3,0.27111366404966075,0.3670698385402064,0.24934448251052915,0.49041589482552345,0.2368655116575481,0.16345764928709428,0.44951498268532275,0.13706756014647264,0.606373476213283,0.16148871847332494,0.145178959489467,0.10237266814038903,0.43955863228036773,0.04109626126386895,0.19413210413353318,0.3394733724449954,0.5395849111641717,0.6836226136227367,0.12373456093150777,0.04907813621854626,1.0,0.8578947368421053,0.7157894736842105,0.9526315789473684,0.6684210526315789,0.5263157894736842,0.8105263157894737,0.4789473684210527,0.9052631578947369,0.38421052631578945,0.33684210526315794,0.24210526315789474,0.5736842105263158,0.1473684210526316,0.2894736842105263,0.43157894736842106,0.6210526315789474,0.7631578947368421,0.19473684210526315,0.1,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,-0.09534500064497546,-3.228924869436507,1.292689548699805,1.447078628611233,1.309226487242168,1.2885164310784902,1.2324459665029903
79,20,5,3,0.28002633530444043,0.4170275701052726,0.22116996924749055,0.5197374608395225,0.16405529146415276,0.5115722602971252,0.3050701057897891,0.6852041784634244,0.4058290691937955,0.19566784287102615,0.36566755923282573,0.6102172620322533,0.05486316869177574,0.2934676379369946,0.16671212219615564,0.5584262390183761,0.2328441408705439,0.04664905739251784,0.295902847760384,0.15744928731043903,0.9052631578947369,1.0,0.7631578947368421,0.8578947368421053,0.4789473684210527,0.8105263157894737,0.5736842105263158,0.9526315789473684,0.6684210526315789,0.43157894736842106,0.5263157894736842,0.7157894736842105,0.1473684210526316,0.38421052631578945,0.24210526315789474,0.6210526315789474,0.2894736842105263,0.1,0.33684210526315794,0.19473684210526315,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,-0.38523289790093795,-3.2416697723855528,1.8058436003990848,1.8001529830895568,1.7090582501359868,1.7652569055752914,1.7070904417622972
80,20,5,3,0.4193677167752513,0.5202877172341696,0.5096390326021444,0.20501728748651615,0.3085557683922456,0.40722439388595577,0.45650701631654633,0.6047549906181159,0.5589962256860894,0.0955943146799782,0.672089526633853,0.15770432624511216,0.44219007959070267,0.3240732830043268,0.38045297803652667,0.15199935511315377,0.11140236368403657,0.06713979298947371,0.05512775608419469,0.3424469473522395,1.0,0.9526315789473684,0.9052631578947369,0.5263157894736842,0.6210526315789474,0.6684210526315789,0.7157894736842105,0.8105263157894737,0.7631578947368421,0.2894736842105263,0.8578947368421053,0.33684210526315794,0.5736842105263158,0.43157894736842106,0.4789473684210527,0.24210526315789474,0.19473684210526315,0.1473684210526316,0.1,0.38421052631578945,1.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5975003485432107,-4.652727864405201,1.032465715849065,1.090582243418781,1.314530384823037,0.9352687236834021,0.8833613750672243
81,20,5,3,0.28990477594533093,0.4848122575320306,0.3367280742171065,0.26706447149102785,0.4645779342109324,0.15271812011628505,0.3290694587919067,0.28327609262036685,0.6975412280321723,0.18946624300346684,0.26547443897915374,0.4115942452530935,0.6148350398326665,0.07389077235140053,0.1294436241908037,0.18622553976713188,0.05056718983529947,0.408445592490381,0.04680477480028697,0.28830805741387616,0.9526315789473684,1.0,0.8105263157894737,0.7157894736842105,0.8578947368421053,0.5263157894736842,0.6684210526315789,0.6210526315789474,0.9052631578947369,0.38421052631578945,0.43157894736842106,0.5736842105263158,0.7631578947368421,0.19473684210526315,0.24210526315789474,0.2894736842105263,0.1473684210526316,0.4789473684210527,0.1,0.33684210526315794,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.0,-0.7912251779560722,-3.344986509608114,1.8995638786823712,2.0047673680082214,1.9472751657740783,1.9797914307621542,1.7816466882800621
82,20,5,3,0.414990455581709,0.4629770908821871,0.2795094915166464,0.3451751885680058,0.2386391216453585,0.27592475308685815,0.2482132655350141,0.5803762491074235,0.11773964787026081,0.3156942126780978,0.2337136809187782,0.09819831877814877,0.21585586463831463,0.11366527037711979,0.0818551111882787,0.1320843673581107,0.6379373880913171,0.0774803275286539,0.0672910931396524,0.05553574309930699,0.9526315789473684,1.0,0.8105263157894737,0.8578947368421053,0.7157894736842105,0.6684210526315789,0.5736842105263158,0.9052631578947369,0.43157894736842106,0.6210526315789474,0.5263157894736842,0.38421052631578945,0.4789473684210527,0.33684210526315794,0.24210526315789474,0.2894736842105263,0.7631578947368421,0.19473684210526315,0.1473684210526316,0.1,0.5,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,-0.3571601265588525,-2.8973557878959584,1.1213046422078299,0.9860241549606392,1.0444119179633997,0.8862793595423739,1.0285626094120723
83,20,5,3,0.20704509540764549,0.21791858945037984,0.46632823185068945,0.22918029881951335,0.10631692942214488,0.21995365767538544,0.3856789216614471,0.7606287588329007,0.6414872744183995,0.0833161963712318,0.8725196768259118,0.17478481445737232,0.7530917783672716,0.671593519392353,0.11372214893455551,0.44571715881810103,0.26111743307156204,0.38457058033927427,0.11974500637248904,0.08278192857076003,0.7157894736842105,0.6684210526315789,0.9052631578947369,0.5736842105263158,0.38421052631578945,0.4789473684210527,0.6210526315789474,0.9526315789473684,0.8105263157894737,0.24210526315789474,1.0,0.2894736842105263,0.8578947368421053,0.7631578947368421,0.19473684210526315,0.5263157894736842,0.33684210526315794,0.43157894736842106,0.1473684210526316,0.1,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.0,1.0,-0.19399891871327093,-3.875779779534909,1.4497443276627204,1.4369894661448859,1.4381638240965378,1.4004138742435246,1.2917562830670284
84,20,5,3,0.5175109460021301,0.4492993854376965,0.1436377888328394,0.33664819227971793,0.5117779589259633,0.11554556726500048,0.697670554196717,0.2722070875668877,0.5700720164155432,0.10313579537701628,0.4485105753998918,0.4984216849605241,0.34562387084630114,0.1149200686625729,0.06849464459669036,0.6999910040622942,0.2279306780733992,0.07576783045547121,0.3777210788041302,0.05495960199000485,1.0,0.9052631578947369,0.5736842105263158,0.7157894736842105,0.8578947368421053,0.38421052631578945,0.9526315789473684,0.5263157894736842,0.7631578947368421,0.2894736842105263,0.6210526315789474,0.6684210526315789,0.4789473684210527,0.24210526315789474,0.19473684210526315,0.8105263157894737,0.33684210526315794,0.1473684210526316,0.43157894736842106,0.1,1.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,-0.29043526334802106,-3.3943072712838065,1.6499130756172353,1.6808789487239373,1.7255423788940154,1.7656798306837762,1.7823819493250281
