Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,eta0,eta1,eta2,eta3,eta4,eta5
87,10,5,3,0.37554785647149275,0.1414339940788666,0.40419703566019627,0.1199740977746464,0.6270579940995362,0.7273964117334238,0.43434935479592657,0.0585202503680633,0.20202379123906206,0.03309515443982511,0.8,0.5,0.7000000000000001,0.4,0.9,1.0,0.6,0.2,0.30000000000000004,0.1,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.20992800264935593,0.3579919931292278,0.4712119848715837,0.3045803636994081,0.41614452922442097,0.4790159477381726,0.27010166271120306,0.3045419497927781,0.4351079046798693,0.26898600918892684,3.1981017626618002,3.4566837487821447,4.510826791843514,3.516372772326448,2.158988533212738,4.791816018743109,3.817859045054293,3.098410461659358,2.061596049779745,2.690388109256492,0.6577948472780786,1.319824366144188,1.319824366144188,1.319824366144188,1.319824366144188,1.319824366144188,1,1,1,1,1,1
88,10,5,3,0.22423363898404358,0.35104934744758953,0.6265900143417715,0.5586145646359554,0.2757371692476836,0.2518747757781039,0.16839563236297128,0.13233207839526845,0.10731941346837043,0.0507154406490262,0.7000000000000001,0.8,1.0,0.9,0.6,0.5,0.4,0.30000000000000004,0.2,0.1,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.22276771835881876,0.37039324476757784,0.4515389931034023,0.39082964919475116,0.3698121967353665,0.2744718558786301,0.40901156986707454,0.27929298103273903,0.3220236745348513,0.4637989959020216,4.912562757896401,3.8460665825929965,3.3356728884282,2.496841036399162,4.442237549528358,3.388162450868748,2.996273616807362,4.188029385706287,3.7039576690875373,4.267744984939487,0.1283511131416826,1.3905091365129072,1.3905091365129072,1.3905091365129072,1.3905091365129072,1.3905091365129072,1,1,1,1,1,1
89,10,5,3,0.3513097800803362,0.30612098291171186,0.27727632168017724,0.23493961996031631,0.15689878794580453,0.3367385140558182,0.2956493169674516,0.031222465037058333,0.2590784863354322,0.1720372101527297,1.0,0.9,0.8,0.7000000000000001,0.6,0.5,0.4,0.1,0.30000000000000004,0.2,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.3543278799614412,0.2102090207333217,0.23123782142727384,0.3139905003812668,0.39232806581048635,0.4537035135958927,0.46945384130758133,0.2577632242102509,0.44451568228119387,0.4755544127540071,3.3427878822107617,3.0887643837386585,4.245055370874403,2.6224033200993655,3.360873493251392,4.26032362809273,2.162690983193428,2.1290764802489788,4.023899740794481,2.7766149170392906,0.8868377734693289,1.25696258111974,1.25696258111974,1.25696258111974,1.25696258111974,1.25696258111974,1,1,1,1,1,1
90,10,5,3,0.3855531091620933,0.4796722422578327,0.15633710471899553,0.3654562118893563,0.49890562154807805,0.3528955916178921,0.21648684146797487,0.06928701039053914,0.21494047664441254,0.07817331619662951,1.0,0.9,0.5,0.7000000000000001,0.8,0.6,0.4,0.2,0.30000000000000004,0.1,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.4540483815905519,0.33391076850609774,0.23477490433047515,0.4869565794770317,0.4767063191190678,0.4992207967736498,0.2979857979006326,0.43093206684377905,0.3812437653779226,0.28328632138603643,2.953644596706469,3.796303216859326,4.206631441163587,3.930168205166046,4.458099600957153,2.7491409786944705,3.9374075152565755,2.0086913666410218,3.554071552224073,2.684090172671875,0.41458093348623404,1.4838349153092174,1.4838349153092174,1.4838349153092174,1.4838349153092174,1.4838349153092174,1,1,1,1,1,1
91,10,5,3,0.33133898932167505,0.3367610247442525,0.7095160665792923,0.21933121796926675,0.14517858520849627,0.28866006514231835,0.10547939094025471,0.7127227184829722,0.5301301502066958,0.07657911282758922,0.9,0.7000000000000001,1.0,0.5,0.30000000000000004,0.4,0.2,0.8,0.6,0.1,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.2749358400963083,0.29454816345225526,0.2987411768947872,0.2010322386052788,0.48907342216649813,0.2062360737551362,0.4741047161608664,0.4979732647158037,0.3272721277225209,0.27235420338998484,2.0752546580980917,2.209632880097193,3.6015887954694863,4.899298308069774,4.107055431676482,3.0220872141095034,2.1476296662585996,4.2145557529189785,3.8030292441496933,4.618128564477638,0.47332467950214474,1.2829986274232237,1.2829986274232237,1.2829986274232237,1.2829986274232237,1.2829986274232237,1,1,1,1,1,1
92,10,5,3,0.37578680562671973,0.2307885184691636,0.34164578187954275,0.39867100909352016,0.3016188798812268,0.15861710365484902,0.07852883422852884,0.28625739383889676,0.417679442828939,0.03093034709497354,1.0,0.8,0.9,0.7000000000000001,0.6,0.30000000000000004,0.2,0.4,0.5,0.1,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.3240274778324329,0.4012215923653023,0.39053300688098536,0.22014635200718985,0.32925790295855567,0.2506037030802326,0.3913468265746015,0.41711583372598066,0.31696424492279823,0.4408082410283666,3.0196206961611836,2.952396892025938,4.750607054743684,2.445219224310825,3.4515714434876674,3.933526716482269,2.949266459969297,4.581212618190131,2.8338848513014723,3.0735474428209084,0.5638225168382768,1.18239227625547,1.18239227625547,1.18239227625547,1.18239227625547,1.18239227625547,1,1,1,1,1,1
93,10,5,3,0.3227797902809658,0.2967375140709474,0.5539070844452825,0.39528661468156057,0.37181804019326553,0.20625199248112056,0.31561133993218704,0.12537727163973927,0.05353370607399782,0.04539475624815995,0.9,0.8,1.0,0.7000000000000001,0.6,0.4,0.5,0.30000000000000004,0.2,0.1,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.3089947878926135,0.34096107035544065,0.3292055484496865,0.42261124120252197,0.4104579125169109,0.20532258735989886,0.46908606144940396,0.36938362190596963,0.35823057572015754,0.33765595513920077,4.126298866936168,2.3365400794620492,2.4719114857549878,3.349835555612226,3.681628154650075,3.844049889190204,2.7200547767820824,4.243898465055962,3.193842437464601,4.838419089360524,0.5371505430942607,1.1192333839697859,1.1192333839697859,1.1192333839697859,1.1192333839697859,1.1192333839697859,1,1,1,1,1,1
94,10,5,3,0.18326337049546504,0.3533670129051086,0.20228035407182277,0.5973097320158786,0.26768641522784964,0.09232276379484433,0.05010797367883871,0.8948200663717156,0.3490730205283595,0.08063874384508579,0.7000000000000001,0.8,0.6,0.9,0.5,0.30000000000000004,0.2,1.0,0.4,0.1,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.26756721629638514,0.44895645730191597,0.4226259036205976,0.43055001001352095,0.24901210688250994,0.4296245348641511,0.3983867272664332,0.4882359797833809,0.2811557325115771,0.43727305174042175,4.039845050704832,3.579341520759487,3.9138686836633347,4.286814555529981,4.138294389057803,2.4199888308015947,3.9185323339089355,3.987228529852975,4.124924479007184,3.642241529978138,0.16078523034906678,1.8511140962192285,1.8511140962192285,1.8511140962192285,1.8511140962192285,1.8511140962192285,1,1,1,1,1,1
95,10,5,3,0.23509101653294562,0.3871922466064906,0.5973379543856,0.3294179099789543,0.7784925662443268,0.10461146224883897,0.21661186495220594,0.32557207963002455,0.14385605059697837,0.04525178713936467,0.8,0.7000000000000001,0.9,0.6,1.0,0.30000000000000004,0.4,0.5,0.2,0.1,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.2775538264397277,0.29855306929637093,0.2292466193662126,0.3014392874334386,0.47595787300433223,0.4539695843090786,0.2259912731740668,0.3634121604066475,0.3862389708514067,0.29246809330511536,3.8381252451614514,4.418847090347809,2.7088365499482423,4.733532865760823,4.771201730124462,4.162338878994464,4.6700013726579925,4.293963893702703,4.756796657543941,2.5346442585669546,0.8452130970314456,1.5340059583964878,1.5340059583964878,1.5340059583964878,1.5340059583964878,1.5340059583964878,1,1,1,1,1,1
96,10,5,3,0.45107476650814343,0.5920945856781145,0.3515597612282083,0.254203897043519,0.6618920393840639,0.36948325440665375,0.488022361197621,0.11959626156099326,0.2635313530017675,0.08791314964786495,0.9,1.0,0.7000000000000001,0.4,0.8,0.5,0.6,0.2,0.30000000000000004,0.1,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.3584581471260513,0.4433218430685079,0.4956568634774858,0.44780557091272477,0.42190151629077866,0.2595654622827791,0.42734178129089967,0.3810068016918321,0.31802086782558475,0.3176587156706336,2.6859155502710816,4.918178222936223,2.090945872846431,4.40220524002201,4.632640417339132,2.266741778606376,4.082298546960102,4.8875331009599075,4.8347671821086085,2.7519453968870113,0.22383423343652753,1.332432033100051,1.332432033100051,1.332432033100051,1.332432033100051,1.332432033100051,1,1,1,1,1,1
97,10,5,3,0.28231280665682434,0.24098252083140015,0.42109637327814026,0.3624389202274162,0.24755041846052683,0.445568877224865,0.2482186010617542,0.16865327715325842,0.032534564698661284,0.13697709441831238,1.0,0.9,0.8,0.7000000000000001,0.5,0.6,0.4,0.30000000000000004,0.1,0.2,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.26198744572562715,0.48456787679645685,0.46522174771965835,0.379857676581414,0.2570542837170812,0.3494420456341214,0.2603352084523809,0.40279466150983434,0.4885609965974407,0.3199579656482767,4.953161296403873,4.755456618170461,3.0516838554362433,3.832128058836268,4.1953911741471455,2.237010100999485,2.4792002541651126,4.240657692941264,4.766635148782581,4.717252405804725,0.9119772252532378,1.969221186847975,1.969221186847975,1.969221186847975,1.969221186847975,1.969221186847975,1,1,1,1,1,1
98,10,5,3,0.3411076736408939,0.3033163944905041,0.10842153844437702,0.7171395227842434,0.42699738318337616,0.32590946081857486,0.1409752501418503,0.7742440725530171,0.1296889815497296,0.06552599452140705,0.8,0.6,0.4,1.0,0.7000000000000001,0.5,0.30000000000000004,0.9,0.2,0.1,0.5,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.2319830368952978,0.4073291324049462,0.34260523173551377,0.4393473033083377,0.2338452060797211,0.3546730218137507,0.4158632691855667,0.36891249915427604,0.2753308678231075,0.27940123647779724,2.9472226775996977,2.875243928693374,3.9804882735876568,3.1583616595989974,4.883225262172671,3.0226785415636703,3.85566928420121,3.8975236052829967,4.262038876343276,3.2860730604769355,0.920645630002533,1.737649125764457,1.737649125764457,1.737649125764457,1.737649125764457,1.737649125764457,1,1,1,1,1,1
99,10,5,3,0.2594918729124738,0.2806173697465315,0.16868891528109287,0.47066336012062737,0.27128677980602495,0.8857933564624899,0.09134363055406508,0.42280455767878034,0.2673549196859638,0.07606708346803476,0.9,0.8,0.6,0.7000000000000001,0.4,1.0,0.2,0.5,0.30000000000000004,0.1,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.27714985080143295,0.41925431238604594,0.20586576474259377,0.38082343554119613,0.472853086979976,0.42586309719927096,0.21516307799852263,0.3311954632579467,0.4940514647720977,0.32346523237064795,3.738876572868849,2.074807185878714,4.936331297965795,2.704089218237813,4.976255400630088,3.5976015296428616,2.098223785536503,3.1812460791351382,3.6284299898966115,2.8910601424107805,0.8949497541384211,1.4056348886366177,1.4056348886366177,1.4056348886366177,1.4056348886366177,1.4056348886366177,1,1,1,1,1,1
